id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,kategori_kunjungan,jumlah_kunjungan,satuan,tahun
745,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA LIMIJATI,KUNJUNGAN RAWAT JALAN,158567,ORANG,2019
746,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA LIMIJATI,KUNJUNGAN RAWAT INAP,7672,ORANG,2019
747,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA LIMIJATI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
748,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA MELINDA,KUNJUNGAN RAWAT JALAN,42682,ORANG,2019
749,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA MELINDA,KUNJUNGAN RAWAT INAP,2575,ORANG,2019
750,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA MELINDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
751,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HUMANA PRIMA,KUNJUNGAN RAWAT JALAN,40946,ORANG,2019
752,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HUMANA PRIMA,KUNJUNGAN RAWAT INAP,19803,ORANG,2019
753,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HUMANA PRIMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
754,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HARAPAN BUNDA,KUNJUNGAN RAWAT JALAN,34563,ORANG,2019
755,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HARAPAN BUNDA,KUNJUNGAN RAWAT INAP,2478,ORANG,2019
756,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HARAPAN BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
757,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA GRHA BUNDA,KUNJUNGAN RAWAT JALAN,42704,ORANG,2019
758,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA GRHA BUNDA,KUNJUNGAN RAWAT INAP,4994,ORANG,2019
759,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA GRHA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
760,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA AL ISLAM,KUNJUNGAN RAWAT JALAN,22071,ORANG,2019
761,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA AL ISLAM,KUNJUNGAN RAWAT INAP,2499,ORANG,2019
762,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA AL ISLAM,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
763,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM KOTA BANDUNG,KUNJUNGAN RAWAT JALAN,92986,ORANG,2019
764,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM KOTA BANDUNG,KUNJUNGAN RAWAT INAP,185,ORANG,2019
765,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM KOTA BANDUNG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
766,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM UNPAD,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
767,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM UNPAD,KUNJUNGAN RAWAT INAP,0,ORANG,2019
768,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM UNPAD,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
769,32,JAWA BARAT,3273,KOTA BANDUNG,RSGM MARANATHA,KUNJUNGAN RAWAT JALAN,24190,ORANG,2019
770,32,JAWA BARAT,3273,KOTA BANDUNG,RSGM MARANATHA,KUNJUNGAN RAWAT INAP,36,ORANG,2019
771,32,JAWA BARAT,3273,KOTA BANDUNG,RSGM MARANATHA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
772,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA CICENDO,KUNJUNGAN RAWAT JALAN,208636,ORANG,2019
773,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA CICENDO,KUNJUNGAN RAWAT INAP,6929,ORANG,2019
774,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA CICENDO,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
775,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA BANDUNG EYE CENTER,KUNJUNGAN RAWAT JALAN,20943,ORANG,2019
776,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA BANDUNG EYE CENTER,KUNJUNGAN RAWAT INAP,332,ORANG,2019
777,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA BANDUNG EYE CENTER,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
778,32,JAWA BARAT,3273,KOTA BANDUNG,RS PARU DR H A ROTINSULU,KUNJUNGAN RAWAT JALAN,29602,ORANG,2019
779,32,JAWA BARAT,3273,KOTA BANDUNG,RS PARU DR H A ROTINSULU,KUNJUNGAN RAWAT INAP,7440,ORANG,2019
780,32,JAWA BARAT,3273,KOTA BANDUNG,RS PARU DR H A ROTINSULU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
781,32,JAWA BARAT,3273,KOTA BANDUNG,RS BEDAH HALMAHERA,KUNJUNGAN RAWAT JALAN,25660,ORANG,2019
782,32,JAWA BARAT,3273,KOTA BANDUNG,RS BEDAH HALMAHERA,KUNJUNGAN RAWAT INAP,1519,ORANG,2019
783,32,JAWA BARAT,3273,KOTA BANDUNG,RS BEDAH HALMAHERA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
784,32,JAWA BARAT,3273,KOTA BANDUNG,RS GINJAL H A HABIBIE,KUNJUNGAN RAWAT JALAN,40822,ORANG,2019
785,32,JAWA BARAT,3273,KOTA BANDUNG,RS GINJAL H A HABIBIE,KUNJUNGAN RAWAT INAP,2480,ORANG,2019
786,32,JAWA BARAT,3273,KOTA BANDUNG,RS GINJAL H A HABIBIE,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
787,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM DAERAH GUNUNG JATI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
788,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM DAERAH GUNUNG JATI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
789,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM DAERAH GUNUNG JATI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
790,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM TK. III CIREMAI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
791,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM TK. III CIREMAI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
792,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM TK. III CIREMAI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
793,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK PANTI ABDI DHARMA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
794,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK PANTI ABDI DHARMA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
795,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK PANTI ABDI DHARMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
796,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PELABUHAN CIREBON,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
797,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PELABUHAN CIREBON,KUNJUNGAN RAWAT INAP,0,ORANG,2019
798,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PELABUHAN CIREBON,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
799,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK PUTERA BAHAGIA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
800,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK PUTERA BAHAGIA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
801,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK PUTERA BAHAGIA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
802,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI LUHUR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
803,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI LUHUR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
804,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI LUHUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
805,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI ASTA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
806,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI ASTA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
807,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI ASTA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
808,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MUHAMMADIYAH,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
809,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MUHAMMADIYAH,KUNJUNGAN RAWAT INAP,0,ORANG,2019
810,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MUHAMMADIYAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
811,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MEDIMAS,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
812,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MEDIMAS,KUNJUNGAN RAWAT INAP,0,ORANG,2019
813,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MEDIMAS,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
814,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM SUMBER HURIP,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
815,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM SUMBER HURIP,KUNJUNGAN RAWAT INAP,0,ORANG,2019
816,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM SUMBER HURIP,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
817,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK CAHAYA BUNDA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
818,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK CAHAYA BUNDA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
819,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK CAHAYA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
820,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,KUNJUNGAN RAWAT JALAN,323363,ORANG,2019
821,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,KUNJUNGAN RAWAT INAP,46364,ORANG,2019
822,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,KUNJUNGAN GANGGUAN JIWA,16793,ORANG,2019
823,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MEKAR SARI BEKASI,KUNJUNGAN RAWAT JALAN,75992,ORANG,2019
824,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MEKAR SARI BEKASI,KUNJUNGAN RAWAT INAP,6042,ORANG,2019
825,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MEKAR SARI BEKASI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
826,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BUDI LESTARI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
827,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BUDI LESTARI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
828,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BUDI LESTARI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
829,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SETO HASBADI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
830,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SETO HASBADI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
831,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SETO HASBADI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
832,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI BARAT,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
833,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI BARAT,KUNJUNGAN RAWAT INAP,0,ORANG,2019
834,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI BARAT,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
835,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA BEKASI,KUNJUNGAN RAWAT JALAN,501699,ORANG,2019
836,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA BEKASI,KUNJUNGAN RAWAT INAP,74419,ORANG,2019
837,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA BEKASI,KUNJUNGAN GANGGUAN JIWA,418,ORANG,2019
838,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BHAKTI KARTINI,KUNJUNGAN RAWAT JALAN,127663,ORANG,2019
839,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BHAKTI KARTINI,KUNJUNGAN RAWAT INAP,5147,ORANG,2019
840,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BHAKTI KARTINI,KUNJUNGAN GANGGUAN JIWA,2208,ORANG,2019
841,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM RAWA LUMBU,KUNJUNGAN RAWAT JALAN,78500,ORANG,2019
842,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM RAWA LUMBU,KUNJUNGAN RAWAT INAP,5004,ORANG,2019
843,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM RAWA LUMBU,KUNJUNGAN GANGGUAN JIWA,285,ORANG,2019
844,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BELLA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
845,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BELLA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
846,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BELLA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
847,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM GRAHA JUANDA,KUNJUNGAN RAWAT JALAN,42024,ORANG,2019
848,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM GRAHA JUANDA,KUNJUNGAN RAWAT INAP,5565,ORANG,2019
849,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM GRAHA JUANDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
850,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANANDA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
851,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANANDA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
852,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANANDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
853,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,KUNJUNGAN RAWAT JALAN,182693,ORANG,2019
854,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,KUNJUNGAN RAWAT INAP,12366,ORANG,2019
855,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
856,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM CITRA HARAPAN,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
857,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM CITRA HARAPAN,KUNJUNGAN RAWAT INAP,0,ORANG,2019
858,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM CITRA HARAPAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
859,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JATI SAMPURNA,KUNJUNGAN RAWAT JALAN,1817,ORANG,2019
860,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JATI SAMPURNA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
861,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JATI SAMPURNA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
862,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ST ELISABETH,KUNJUNGAN RAWAT JALAN,100318,ORANG,2019
863,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ST ELISABETH,KUNJUNGAN RAWAT INAP,4471,ORANG,2019
864,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ST ELISABETH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
865,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ISLAM DR. SUBKI ABDULKADIR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
866,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ISLAM DR. SUBKI ABDULKADIR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
867,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ISLAM DR. SUBKI ABDULKADIR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
868,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SILOAM BEKASI SEPANJANG JAYA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
869,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SILOAM BEKASI SEPANJANG JAYA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
870,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SILOAM BEKASI SEPANJANG JAYA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
871,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA CIBUBUR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
872,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA CIBUBUR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
873,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA CIBUBUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
874,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SENTOSA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
875,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SENTOSA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
876,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SENTOSA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
877,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA BEKASI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
878,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA BEKASI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
879,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA BEKASI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
880,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK KARUNIA KASIH,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
881,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK KARUNIA KASIH,KUNJUNGAN RAWAT INAP,0,ORANG,2019
882,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK KARUNIA KASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
883,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MASMITRA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
884,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MASMITRA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
885,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MASMITRA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
886,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JUWITA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
887,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JUWITA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
888,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JUWITA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
889,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA CIBUBUR,KUNJUNGAN RAWAT JALAN,154122,ORANG,2019
890,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA CIBUBUR,KUNJUNGAN RAWAT INAP,7342,ORANG,2019
891,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA CIBUBUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
892,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI TIMUR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
893,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI TIMUR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
894,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI TIMUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
895,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK SELASIH MEDIKA,KUNJUNGAN RAWAT JALAN,41695,ORANG,2019
896,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK SELASIH MEDIKA,KUNJUNGAN RAWAT INAP,2095,ORANG,2019
897,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK SELASIH MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
898,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM AWAL BROS BEKASI,KUNJUNGAN RAWAT JALAN,244966,ORANG,2019
899,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM AWAL BROS BEKASI,KUNJUNGAN RAWAT INAP,24550,ORANG,2019
900,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM AWAL BROS BEKASI,KUNJUNGAN GANGGUAN JIWA,916,ORANG,2019
901,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA GALAXY,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
902,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA GALAXY,KUNJUNGAN RAWAT INAP,0,ORANG,2019
903,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA GALAXY,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
904,32,JAWA BARAT,3275,KOTA BEKASI,RSIA TAMAN HARAPAN BARU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
905,32,JAWA BARAT,3275,KOTA BEKASI,RSIA TAMAN HARAPAN BARU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
906,32,JAWA BARAT,3275,KOTA BEKASI,RSIA TAMAN HARAPAN BARU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
907,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
908,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
909,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
910,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK RINOVA INTAN,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
911,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK RINOVA INTAN,KUNJUNGAN RAWAT INAP,0,ORANG,2019
912,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK RINOVA INTAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
913,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM TAMAN HARAPAN BARU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
914,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM TAMAN HARAPAN BARU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
915,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM TAMAN HARAPAN BARU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
916,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARTIKA HUSADA,KUNJUNGAN RAWAT JALAN,40920,ORANG,2019
917,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARTIKA HUSADA,KUNJUNGAN RAWAT INAP,5767,ORANG,2019
918,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARTIKA HUSADA,KUNJUNGAN GANGGUAN JIWA,32,ORANG,2019
919,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM CIKUNIR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
920,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM CIKUNIR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
921,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM CIKUNIR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
922,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARYA MEDIKA BANTAR GEBANG,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
923,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARYA MEDIKA BANTAR GEBANG,KUNJUNGAN RAWAT INAP,0,ORANG,2019
924,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARYA MEDIKA BANTAR GEBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
925,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SATRIA MEDIKA,KUNJUNGAN RAWAT JALAN,34125,ORANG,2019
926,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SATRIA MEDIKA,KUNJUNGAN RAWAT INAP,3281,ORANG,2019
927,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SATRIA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
928,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SILOAM BEKASI TIMUR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
929,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SILOAM BEKASI TIMUR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
930,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SILOAM BEKASI TIMUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
931,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM AWAL BROS BEKASI TIMUR,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
932,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM AWAL BROS BEKASI TIMUR,KUNJUNGAN RAWAT INAP,0,ORANG,2019
